SY_STATUS,OPERATIONAL_SCHOOLS,LEA_NAME,LEA_TYPE_TEXT,AGCHRT,LEA_TYPE,ST,ADDRESS,NUM_BAD_URLS,CHARTER_LEA_TEXT,WEBSITE_CCD,URL,SURVYEAR
1,2,AFSA HIGH SCHOOL,Independent Charter District,1,7,MN,"100 VADNAIS BLVD, VADNAIS HEIGHTS, MN 55127 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.afsahighschool.com,http://www.agacademy.com/,2015
3,1,AGAMIM CLASSICAL ACADEMY,Independent Charter District,1,7,MN,"1503 BOYCE STREET, HOPKINS, MN 55343 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.agamim.org,http://www.agamim.org/,2015
1,1,AGBU Alex-Marie Manoogian School,Independent Charter District,1,7,MI,"22001 NORTHWESTERN HWY, SOUTHFIELD, MI 48075 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.manoogian.org,http://www.manoogian.org/,2015
1,1,Agora Cyber CS,Independent Charter District,1,7,PA,"590 N Gulph Road, King of Prussia, PA 19406 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.agoraeagles.org,http://www.agora.org/,2015
1,2,Ahwatukee Foothills Prep  Inc.,Independent Charter District,1,7,AZ,"10210 South 50th Place, Phoenix, AZ 85044 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,https://asbcs.az.gov/ahwatukee-foothills-prep-early-college-high-school-staff-report,2015
1,1,Ahwatukee Foothills Prep Early College High School  Inc.,Independent Charter District,1,7,AZ,"10210 S. 50th Place, Phoenix, AZ 85044 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://afprephigh.org,http://www.basised.com/ahwatukee/,2015
1,1,AIBT Non-Profit Charter High School - Phoenix,Independent Charter District,1,7,AZ,"6049 N. 43rd Ave., Phoenix, AZ 85019 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.rcbhighschool.com,http://www.rcbhighschool.com/,2015
1,40,Aiken 01,Regular local school district that is NOT a component of a supervisory union,2,1,SC,"1000 Brookhaven Drive, Aiken, SC 29803 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.acpsd.net/cces,2015
3,1,Akili Academy of New Orleans,Independent Charter District,1,7,LA,"2013 General Meyer Avenue, New Orleans, LA 70122 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://akiliacademy.org/,2015
1,1,Akimel O'Otham Pee Posh Charter School Inc. 1,Independent Charter District,1,7,AZ,"3652 E. Blackwater School Road, Coolidge, AZ 85128 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.bwcs.bia.edu,http://bwcs.k12.az.us/,2015
1,1,Akimel O'Otham Pee Posh Charter School Inc. 2,Independent Charter District,1,7,AZ,"3652 E. Blackwater School Road, Coolidge, AZ 85128 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.bwcs.k12.az.us,http://bwcs.k12.az.us/,2015
1,1,Akron Digital Academy,Independent Charter District,1,7,OH,"133 Merriman Rd, Akron, OH 44303 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://akrondigitalacademy.org/,2015
1,1,Akron Preparatory School,Independent Charter District,1,7,OH,"1200 E Market St Ste 3360, Akron, OH 44305 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.akronprep.org/,2015
1,1,Akros Middle School,Independent Charter District,1,7,OH,"265 Park St, Akron, OH 44304 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.akros4kids.org,http://www.akros4kids.org/,2015
1,70,ALACHUA,Regular local school district that is NOT a component of a supervisory union,2,1,FL,"620 E UNIVERSITY AVE, GAINESVILLE, FL 32601 ",0,State has charter LEAs but this LEA is not a charter LEA,http://www.sbac.edu/pages/ACPS,http://www.sbac.edu/pages/ACPS/DistrictDocs/Administrative_Centers,2015
1,0,Alameda Cnty. Student Exchange Prog.,Regular local school district that is NOT a component of a supervisory union,N,1,CA,"313 W. Winton Ave., Hayward, CA 94544 ",0,State has charter LEAs but this LEA is not a charter LEA,,https://www.acoe.org/,2015
1,12,Alameda County Office of Education,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"313 W. Winton Ave., Hayward, CA 94544 ",1,State has charter LEAs but this LEA is not a charter LEA,www.acoe.org,https://www.acoe.org/,2015
1,22,Alameda Unified,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"2060 Challenger Dr, Alameda, CA 94501 ",0,State has charter LEAs but this LEA is not a charter LEA,www.alameda.k12.ca.us,https://www.alameda.k12.ca.us/,2015
1,1,ALBANY COMMUNITY CHARTER SCHOOL,Independent Charter District,1,7,NY,"65 KRANK ST, ALBANY, NY 12202 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,www.albanycommunitycs.org,http://www.albanycommunitycs.org/,2015
1,1,ALBANY LEADERSHIP CHARTER HIGH SCHOOL FOR GIRLS,Independent Charter District,1,7,NY,"19 HACKETT BLVD, ALBANY, NY 12208 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,www.albanyleadershiphigh.org,http://www.albanyleadershiphigh.org/,2015
1,3,Albany School District,Regular local school district that is NOT a component of a supervisory union,2,1,WI,"400 5th St, Albany, WI 53502 ",0,State has charter LEAs but this LEA is not a charter LEA,www.albany.k12.wi.us,http://www.albany.k12.wi.us/,2015
1,0,Albany School District,Local school district that is a component of a supervisory union,N,2,NH,"176A Main St., Conway, NH 3818 ",0,State has charter LEAs but this LEA is not a charter LEA,http://sau9.org/,http://www.sau9.org/,2015
1,27,ALBEMARLE CO PBLC SCHS,Regular local school district that is NOT a component of a supervisory union,2,1,VA,"401 McIntire Road, Charlottesville, VA 22902 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",https://www2.k12albemarle.org/Pages/default.aspx,http://www.k12albemarle.org/,2015
1,1,Albert Einstein Academy for Letters Arts and Sciences-Ohio,Independent Charter District,1,7,OH,"3550 Crocker Rd, Westlake, OH 44145 ",2,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,https://www.aeaohio.org/,2015
1,1,ALBUQUERQUE INSTITUTE OF MATH & SCIENCE,Independent Charter District,1,7,NM,"933 BRADBURY SE, ALBUQUERQUE, NM 87106 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.aims-unm.org/,2015
1,163,ALBUQUERQUE PUBLIC SCHOOLS,Regular local school district that is NOT a component of a supervisory union,2,1,NM,"6400 UPTOWN BLVD NE, ALBUQUERQUE, NM 87125 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://www.aps.edu/,2015
1,1,ALDO LEOPOLD CHARTER,Independent Charter District,1,7,NM,"1422 HIGHWAY 180 EAST, SILVER CITY, NM 88062 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.aldocs.org/,2015
3,1,Algiers Technology Academy,Independent Charter District,1,7,LA,"6501 Berkley Drive, New Orleans, LA 70131 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.algierstechnologyacademy.org/,2015
1,1,ALIANZA ACADEMY,Independent Charter District,1,7,UT,"420 E SOUTH TEMPLE, SALT LAKE CITY, UT 84111 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.alianzaacademy.org/,http://www.utmcs.org/,2015
1,1,ALIEF MONTESSORI COMMUNITY SCHOOL,Independent Charter District,1,7,TX,"4215 H ST, HOUSTON, TX 77072 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.aliefmontessori.org/,2015
1,13,Alisal Union,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"1205 E. Market St., Salinas, CA 93905 ",0,State has charter LEAs but this LEA is not a charter LEA,www.alisal.org,http://www.alisal.org/,2015
1,1,All Aboard Charter School,Independent Charter District,1,7,AZ,"5827 North 35th Avenue, Phoenix, AZ 85017 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",allaboardcharter.com,http://allaboardcharter.com/,2015
1,0,Allegheny IU 3,Regional Education Service Agency (RESA),N,4,PA,"475 E Waterfront Drive, Homestead, PA 15120 ",0,State has charter LEAs but this LEA is not a charter LEA,http://www.aiu3.net,http://www.aiu3.net/,2015
1,1,Allen Academy,Independent Charter District,1,7,MI,"8666 QUINCY ST, DETROIT, MI 48204 ",8,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.allenacademydetroit.com,https://en.wikipedia.org/wiki/St._Theresa_of_Avila_Roman_Catholic_Church,2015
1,0,Allen County ESC,Regional Education Service Agency (RESA),N,4,OH,"1920 Slabtown Rd, Lima, OH 45801 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://www.allencountyesc.org/,2015
1,2,ALLEN VILLAGE,Independent Charter District,1,7,MO,"706 W 42ND ST, KANSAS CITY, MO 64111 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",WWW.ALLENVILLAGESCHOOL.COM,http://www.allenvillageschool.com/,2015
1,1,Allen-Cochran Enterprises  Inc.,Independent Charter District,1,7,AZ,"1700 East Elliot, Tempe, AZ 85284 ",0,A charter district which is not an LEA for any federal program.,,http://ceeschool.com/,2015
1,0,ALLENHURST,Regular local school district that is NOT a component of a supervisory union,N,1,NJ,"211 Allen Ave, Allenhurst, NJ 7711 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://www.allenhurstnj.org/content/229/default.aspx,2015
1,1,Alliance Academy of Cincinnati,Independent Charter District,1,7,OH,"1712 Duck Creek Rd, Cincinnati, OH 45207 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://alliancecharter.org/,2015
1,1,Alliance for Progress CS,Independent Charter District,1,7,PA,"1821-39 Cecil B Moore Ave, Philadelphia, PA 19121 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.afpcs.org,http://www.afpcs.org/,2015
1,1,ALMA D'ARTE CHARTER,Independent Charter District,1,7,NM,"402 W COURT AVE, LAS CRUCES, NM 88005 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.almadarte.org/,2015
1,1,Alma del Mar Charter School (District),Independent Charter District,1,7,MA,"26 Madeira Avenue, New Bedford, MA 2746 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",almadelmar.org,http://almadelmar.org/,2015
1,1,ALOMA D JOHNSON CHARTER SCHOOL,Independent Charter District,1,7,NY,"15 JEWETT PKWY, BUFFALO, NY 14214 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,www.adjcharter.org,http://www.adjcharter.org/,2015
1,4,Alpaugh Unified,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"5313 Rd. 39, Alpaugh, CA 93201 ",0,State has charter LEAs but this LEA is not a charter LEA,www.tcoe.org/districts/alpaugh.shtm,http://www.alpaughunifiedschooldistrict.org/,2015
1,1,Alpha Academy,Independent Charter District,1,7,NC,"8030 Raeford Rd, Fayetteville, NC 28304 ",0,An LEA for programs authorized under IDEA but not under ESEA and Perkins,www.alphaacademy.net,http://www.alphaacademy.net/,2015
1,1,ALPHA CHARTER SCHOOL,Independent Charter District,1,7,TX,"701 W STATE ST, GARLAND, TX 75040 ",12,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,https://www.realtor.com/local/schools/alpha-charter-school_0768702531,2015
1,8,Alpine Union Elementary,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"1323 Administration Way, Alpine, CA 91901 ",11,State has charter LEAs but this LEA is not a charter LEA,www.alpineschools.net,https://www.weichert.com/search/community/district.aspx?district=600110095&zip=91901,2015
1,3,ALTA VISTA CHARTER SCH.,Independent Charter District,1,7,MO,"1015 AVENIDA CESAR E. CHAVEZ, KANSAS CITY, MO 64108 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",WWW.ALTAVISTACHARTERSCHOOL.ORG,http://www.altavistacharterschools.org/#!alta-vista-charter-middle-schoolen/c104g,2015
1,1,Alternative Education Academy,Independent Charter District,1,7,OH,"1830 Adams St, Toledo, OH 43624 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.ohdela.com,http://www.ohdela.com/,2015
1,1,Alternative Educational Academy of Iosco County,Independent Charter District,1,7,MI,"1230 East U.S. 23, East Tawas, MI 48730 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.ioscoaea.net/,2015
1,1,Alternative Educational Academy of Ogemaw County,Independent Charter District,1,7,MI,"2389 S M 76, West Branch, MI 48661 ",5,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.ogemawaea.net/,2015
1,0,Alton SAU Office,Supervisory union administrative center (or county superintendent's office serving the same purpose),N,3,NH,"252 Suncook Valley Rd., Alton, NH 3809 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://www.pmhschool.com/,2015
7,-2,ALTURAS INTERNATIONAL ACADEMY,Independent Charter District,1,7,ID,"2105 CORONADO ST, IDAHO FALLS, ID 83404 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.alturasacademy.org/,2015
1,28,Alum Rock Union Elementary,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"2930 Gay Ave., San Jose, CA 95127 ",0,State has charter LEAs but this LEA is not a charter LEA,www.arusd.org,https://www.arusd.org/,2015
1,1,Alvina Elementary,Independent Charter District,1,7,CA,"295 W. Saginaw Ave., Caruthers, CA 93609 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.edline.net/pages/Alvina_Elementary_Charter,2015
1,3,Amador County Office of Education,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"217 Rex Ave., Jackson, CA 95642 ",0,State has charter LEAs but this LEA is not a charter LEA,www.amadorcoe.org/,http://www.amadorcoe.org/,2015
3,1,Amandla Charter School,Independent charter district,,7,IL,"6820 S Washtenaw Ave, Chicago, IL 60629 ",0,LEA for federal programs,,http://amandlacharterschool.org/,2016
1,1,AMANI PUBLIC CHARTER SCHOOL,Independent Charter District,1,7,NY,"60 S 3RD AVE, MOUNT VERNON, NY 10550 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,www.amanicharter.org,http://www.amanicharter.org/,2015
1,1,Ambassador Academy,Independent Charter District,1,7,AZ,"3820 E. Ray Rd., Phoenix, AZ 85044 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.kyrene.org/col,2015
1,1,AMBASSADORS PREPARATORY ACADEMY,Independent Charter District,1,7,TX,"5001 AVE U, GALVESTON, TX 77551 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.apagalv.org,http://www.apagalv.org/,2015
1,1,AMBER CHARTER SCHOOL,Independent Charter District,1,7,NY,"220 E 106TH ST, NEW YORK, NY 10029 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,www.ambercharter.org,http://www.ambercharter.org/,2015
3,1,AMBER CHARTER SCHOOL II,Independent charter district,,7,NY,"652 W 187TH ST, NEW YORK, NY 10029 ",0,LEA for federal programs,,http://www.newvisions.org/AMS,2016
3,1,AMERICAN ACADEMY OF INNOVATION,Independent charter district,,7,UT,"5410 S Jordan Pkwy, SOUTH JORDAN, UT 84009 ",0,LEA for federal programs,http://aaiutah.org,http://aaiutah.org/,2016
1,1,American Basic Schools LLC,Independent Charter District,1,7,AZ,"827 E. 6th Ave, Mesa, AZ 85204 ",2,A charter district which is not an LEA for any federal program.,www.burkebasicschool.com,http://burkebasicschool.com/,2015
1,1,American Charter Schools Foundation d.b.a. Alta Vista High S,Independent Charter District,1,7,AZ,"7878 N. 16th St., Phoenix, AZ 85020 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.acsfoundation.org/,2015
1,1,American Charter Schools Foundation d.b.a. Apache Trail High,Independent Charter District,1,7,AZ,"7878 N. 16th St., Phoenix, AZ 85020 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.apachetrailhs.com/,2015
1,1,American Charter Schools Foundation d.b.a. Crestview College,Independent Charter District,1,7,AZ,"7878 N. 16th St., Phoenix, AZ 85020 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.acsfoundation.org/,2015
1,1,American Charter Schools Foundation d.b.a. Desert Hills High,Independent Charter District,1,7,AZ,"7878 N. 16th St., Phoenix, AZ 85020 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.acsfoundation.org/,2015
1,1,American Charter Schools Foundation d.b.a. Estrella High Sch,Independent Charter District,1,7,AZ,"7878 N. 16th St., Phoenix, AZ 85020 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.acsfoundation.org/,2015
1,1,American Charter Schools Foundation d.b.a. Peoria Accelerate,Independent Charter District,1,7,AZ,"7878 N. 16th St., Phoenix, AZ 85020 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.leonagroup.com/peoriaacchs/,http://www.peoriabulldogs.com/,2015
1,1,American Charter Schools Foundation d.b.a. South Pointe High,Independent Charter District,1,7,AZ,"7878 N. 16th St., Phoenix, AZ 85020 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.acsfoundation.org/,2015
1,1,American Charter Schools Foundation d.b.a. South Ridge High,Independent Charter District,1,7,AZ,"7878 N. 16th St., Phoenix, AZ 85020 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.southridgeprep.com/,2015
1,1,American Charter Schools Foundation d.b.a. Sun Valley High S,Independent Charter District,1,7,AZ,"7878 N. 16th St., Phoenix, AZ 85020 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.sunvalleymesa.com/,2015
1,1,American Charter Schools Foundation d.b.a. West Phoenix High,Independent Charter District,1,7,AZ,"7878 N. 16th St., Phoenix, AZ 85020 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.acsfoundation.org/,2015
1,1,AMERICAN DREAM CHARTER SCHOOL,Independent Charter District,1,7,NY,"510 E 141ST ST-4TH FL, BRONX, NY 10454 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,,http://www.theamericandreamschool.org/,2015
